setting,qs,seed,dim,scope,group,n_kernels,rho_ktaA_svc,rho_rank_svc,rho_ktaA_gpc,rho_rank_gpc
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,42,10,quantum,unsw_recon_natural_cur,4,-0.6000000000000001,-0.7999999999999999,-0.6000000000000001,-0.7999999999999999
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,42,12,all,unsw_recon_natural_cur,11,0.01822328190312821,0.10478387094298722,-0.12300715284611541,0.03189074333047437
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,42,12,classical,unsw_recon_natural_cur,7,-0.5765999761251578,-0.6306562238868914,-0.8829187134416479,-0.7748062179181807
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,42,12,quantum,unsw_recon_natural_cur,4,0.0,0.7999999999999999,0.0,0.7999999999999999
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,123,4,all,unsw_recon_natural_cur,11,0.7586708082883098,0.8874149454523866,0.5102518932875899,0.523919354714936
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,123,4,classical,unsw_recon_natural_cur,7,0.9543135154205278,0.9543135154205278,0.10811249552346709,0.16216874328520064
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,123,4,quantum,unsw_recon_natural_cur,4,-0.39999999999999997,1.0,0.19999999999999998,0.7999999999999999
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,123,6,all,unsw_recon_natural_cur,11,0.9241989846421229,0.9701790336292931,0.4054680223446026,0.43280294519929496
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,123,6,classical,unsw_recon_natural_cur,7,0.9543135154205278,0.9543135154205278,0.0,-0.054056247761733546
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,123,6,quantum,unsw_recon_natural_cur,4,0.0,0.6000000000000001,0.39999999999999997,0.7999999999999999
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,123,8,all,unsw_recon_natural_cur,11,0.28181818181818186,0.3090909090909091,0.07272727272727274,0.009090909090909092
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,123,8,classical,unsw_recon_natural_cur,7,-0.3571428571428572,-0.4642857142857144,-0.6071428571428572,-0.7857142857142859
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,123,8,quantum,unsw_recon_natural_cur,4,-0.39999999999999997,0.7999999999999999,0.7999999999999999,0.39999999999999997
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,123,10,all,unsw_recon_natural_cur,11,-0.045454545454545456,0.0,-0.06833730713673078,-0.050114025233602574
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,123,10,classical,unsw_recon_natural_cur,7,-0.642857142857143,-0.42857142857142866,-0.702731220902536,-0.6666937223947137
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,123,10,quantum,unsw_recon_natural_cur,4,1.0,0.39999999999999997,0.7999999999999999,0.7999999999999999
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,123,12,all,unsw_recon_natural_cur,11,0.18181818181818182,0.13636363636363638,0.19090909090909092,0.23636363636363636
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,123,12,classical,unsw_recon_natural_cur,7,-0.5357142857142858,-0.4642857142857144,-0.6071428571428572,-0.8214285714285715
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,123,12,quantum,unsw_recon_natural_cur,4,0.39999999999999997,-0.39999999999999997,0.0,0.7999999999999999
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,999,4,all,unsw_recon_natural_cur,11,0.7356807837947246,0.9333949944395569,0.38181818181818183,0.44545454545454555
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,999,4,classical,unsw_recon_natural_cur,7,0.8607533668498877,0.9543135154205278,0.0,0.07142857142857144
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,999,4,quantum,unsw_recon_natural_cur,4,-0.39999999999999997,1.0,0.19999999999999998,0.7999999999999999
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,999,6,all,unsw_recon_natural_cur,11,0.7678668180857438,0.9793750434267272,0.779045301358731,0.5512542775696283
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,999,6,classical,unsw_recon_natural_cur,7,0.09356014857063998,0.9543135154205278,0.6071428571428572,0.0
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,999,6,quantum,unsw_recon_natural_cur,4,1.0,0.7999999999999999,0.632455532033676,0.9486832980505139
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,999,8,all,unsw_recon_natural_cur,11,0.5421426366180643,0.5193635342391539,0.20909090909090913,0.17272727272727276
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,999,8,classical,unsw_recon_natural_cur,7,0.23424374030084535,0.03603749850782236,-0.642857142857143,-0.5714285714285715
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,999,8,quantum,unsw_recon_natural_cur,4,0.39999999999999997,0.7999999999999999,1.0,0.19999999999999998
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,999,10,all,unsw_recon_natural_cur,11,-0.5272727272727273,-0.3727272727272728,0.21412356236175645,-0.06833730713673078
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,999,10,classical,unsw_recon_natural_cur,7,-0.7142857142857144,-0.7500000000000002,0.4504687313477795,-0.5585812268712466
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,999,10,quantum,unsw_recon_natural_cur,4,-0.39999999999999997,1.0,0.0,0.7999999999999999
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,999,12,all,unsw_recon_natural_cur,11,0.20909090909090913,0.10000000000000002,0.3454545454545455,0.4000000000000001
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,999,12,classical,unsw_recon_natural_cur,7,-0.3214285714285715,-0.42857142857142866,-0.1785714285714286,-0.3214285714285715
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,999,12,quantum,unsw_recon_natural_cur,4,0.6000000000000001,-0.19999999999999998,0.19999999999999998,1.0
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,42,4,all,unsw_recon_natural_cur,11,0.889485928304943,0.9540082236224001,0.8242154125665075,0.8334762598987155
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,42,4,classical,unsw_recon_natural_cur,7,0.981980506061966,0.981980506061966,0.5786375623578447,0.5786375623578447
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,42,4,quantum,unsw_recon_natural_cur,4,0.0,0.7999999999999999,-0.6000000000000001,-0.39999999999999997
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,42,6,all,unsw_recon_natural_cur,11,0.186391768258565,0.22462597713211677,0.24714541191218123,0.18764744237776723
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,42,6,classical,unsw_recon_natural_cur,7,0.05976143046671968,0.05976143046671968,0.16366341767699433,0.0727392967453308
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,42,6,quantum,unsw_recon_natural_cur,4,-0.19999999999999998,0.39999999999999997,-0.316227766016838,0.316227766016838
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,42,8,all,unsw_recon_natural_cur,11,-0.29846642969749937,-0.4523631825102726,-0.5722477893950596,-0.6327292630709603
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,42,8,classical,unsw_recon_natural_cur,7,0.05976143046671968,0.05976143046671968,-0.5122717640554154,-0.5122717640554154
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,42,8,quantum,unsw_recon_natural_cur,4,0.7999999999999999,-0.19999999999999998,0.7999999999999999,0.19999999999999998
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,42,10,all,unsw_recon_natural_cur,11,-0.03669879217087869,0.21101805498255247,-0.5413071845204607,-0.22019275302527214
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,42,10,classical,unsw_recon_natural_cur,7,-0.4076871241636057,-0.4076871241636057,-0.8524367141602663,-0.9265616458263766
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,42,10,quantum,unsw_recon_natural_cur,4,0.0,0.7999999999999999,-0.7999999999999999,0.7999999999999999
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,42,12,all,unsw_recon_natural_cur,11,-0.8690229258575185,-0.8506309062626504,-0.9066082746806284,-0.9430548384868849
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,42,12,classical,unsw_recon_natural_cur,7,-0.9543135154205278,-0.9543135154205278,-0.8468812149338255,-0.8829187134416479
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,42,12,quantum,unsw_recon_natural_cur,4,0.19999999999999998,0.0,-0.39999999999999997,-0.39999999999999997
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,123,4,all,unsw_recon_natural_cur,11,0.8788501706079497,0.962995399708711,0.8828169405536697,0.8506309062626504
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,123,4,classical,unsw_recon_natural_cur,7,0.8964214570007952,0.8964214570007952,0.8046172777075038,0.7297691588509918
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,123,4,quantum,unsw_recon_natural_cur,4,-0.21081851067789195,0.7378647873726218,0.0,-0.7999999999999999
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,123,6,all,unsw_recon_natural_cur,11,0.186391768258565,0.22462597713211677,0.2471675120932417,0.27514873987738225
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,123,6,classical,unsw_recon_natural_cur,7,0.05976143046671968,0.05976143046671968,0.03940552031195504,0.03940552031195504
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,123,6,quantum,unsw_recon_natural_cur,4,-0.19999999999999998,0.39999999999999997,-0.316227766016838,0.316227766016838
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,123,8,all,unsw_recon_natural_cur,11,0.06062599353230456,0.23784043616519482,0.3432465321284132,0.4290581651605165
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,123,8,classical,unsw_recon_natural_cur,7,0.05976143046671968,0.05976143046671968,0.445435403187374,0.445435403187374
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,123,8,quantum,unsw_recon_natural_cur,4,-0.39999999999999997,1.0,-0.39999999999999997,0.39999999999999997
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,123,10,all,unsw_recon_natural_cur,11,-0.5931426319344967,-0.13334214206279385,-0.89246954301621,-0.4073322529663727
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,123,10,classical,unsw_recon_natural_cur,7,-0.38188130791298674,-0.43643578047198484,-0.9369749612033814,-0.9910312089651149
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,123,10,quantum,unsw_recon_natural_cur,4,-0.7999999999999999,1.0,-1.0,0.7999999999999999
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,123,12,all,unsw_recon_natural_cur,11,-0.26027668603701715,-0.5662159485717567,-0.6605939689883975,-0.9339431975353206
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,123,12,classical,unsw_recon_natural_cur,7,-0.8728715609439697,-0.8728715609439697,-0.8468812149338255,-0.8829187134416479
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,123,12,quantum,unsw_recon_natural_cur,4,0.7999999999999999,-1.0,0.6000000000000001,-0.7999999999999999
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,999,4,all,unsw_recon_natural_cur,11,0.9493994882425817,0.977051900521492,0.9058069650472548,0.8506309062626504
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,999,4,classical,unsw_recon_natural_cur,7,0.9543135154205278,0.9543135154205278,0.7297691588509918,0.7297691588509918
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,999,4,quantum,unsw_recon_natural_cur,4,0.10540925533894598,0.7378647873726218,0.39999999999999997,-0.7999999999999999
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,999,6,all,unsw_recon_natural_cur,11,0.0894648119048487,0.15904855449750882,0.3211144314951885,0.08257228238447704
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,999,6,classical,unsw_recon_natural_cur,7,0.05976143046671968,0.05976143046671968,0.21428571428571433,0.21428571428571433
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,999,6,quantum,unsw_recon_natural_cur,4,-0.316227766016838,0.316227766016838,0.7378647873726218,-0.7378647873726218
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,999,8,all,unsw_recon_natural_cur,11,0.19120505652496053,0.06062599353230456,0.07443873683187767,-0.37219368415938836
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,999,8,classical,unsw_recon_natural_cur,7,0.05976143046671968,0.05976143046671968,-0.5122717640554154,-0.5122717640554154
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,999,8,quantum,unsw_recon_natural_cur,4,0.19999999999999998,-0.39999999999999997,0.7999999999999999,-1.0
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,999,10,all,unsw_recon_natural_cur,11,-0.49202861138446163,-0.22323520331332056,-0.8838291723017182,-0.6788172508915258
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,999,10,classical,unsw_recon_natural_cur,7,-0.396412483586046,-0.4504687313477795,-0.9369749612033814,-0.9910312089651149
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,999,10,quantum,unsw_recon_natural_cur,4,-0.39999999999999997,1.0,-0.39999999999999997,1.0
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,999,12,all,unsw_recon_natural_cur,11,-0.8538901805074072,-0.8401914075580906,-0.9,-0.8181818181818182
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,999,12,classical,unsw_recon_natural_cur,7,-0.981980506061966,-0.981980506061966,-0.8571428571428573,-0.8928571428571429
unsw_recon__natural_cur__ms123__q1000_id500_ood500,42,999,12,quantum,unsw_recon_natural_cur,4,-0.19999999999999998,0.39999999999999997,-0.7999999999999999,1.0
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,42,4,all,unsw_recon_natural_cur,11,0.5261057786980898,0.47443467543309886,0.5818181818181819,0.44545454545454555
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,42,4,classical,unsw_recon_natural_cur,7,0.9258200997725515,0.9258200997725515,0.5357142857142858,0.5357142857142858
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,42,4,quantum,unsw_recon_natural_cur,4,0.0,-0.19999999999999998,-0.19999999999999998,-0.7999999999999999
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,42,6,all,unsw_recon_natural_cur,11,0.6682079655403418,0.9290836781143108,0.8090909090909091,0.6818181818181819
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,42,6,classical,unsw_recon_natural_cur,7,0.32732683535398865,0.9274260335029679,0.42857142857142866,0.0
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,42,6,quantum,unsw_recon_natural_cur,4,-0.19999999999999998,0.6000000000000001,0.0,-0.39999999999999997
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,42,8,all,unsw_recon_natural_cur,11,-0.10726137317253885,-0.04197184167621085,-0.10478387094298722,-0.3963563813930386
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,42,8,classical,unsw_recon_natural_cur,7,0.07968190728895957,0.05976143046671968,-0.01801874925391118,-0.7387687194103585
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,42,8,quantum,unsw_recon_natural_cur,4,-0.7999999999999999,-0.39999999999999997,-0.7999999999999999,-0.39999999999999997
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,42,10,all,unsw_recon_natural_cur,11,0.2528902694294366,0.022990024493585143,0.33636363636363636,-0.38181818181818183
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,42,10,classical,unsw_recon_natural_cur,7,-0.09356014857063998,0.09356014857063998,0.7500000000000002,-0.6785714285714287
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,42,10,quantum,unsw_recon_natural_cur,4,-0.19999999999999998,-0.7999999999999999,0.39999999999999997,-0.39999999999999997
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,42,12,all,unsw_recon_natural_cur,11,0.5148077137633719,0.23234684426488467,0.5272727272727273,0.10909090909090911
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,42,12,classical,unsw_recon_natural_cur,7,0.30631873731649006,0.198206241793023,0.1785714285714286,-0.8571428571428573
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,42,12,quantum,unsw_recon_natural_cur,4,0.6000000000000001,-0.19999999999999998,0.6000000000000001,-0.19999999999999998
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,123,4,all,unsw_recon_natural_cur,11,0.5801729080095699,0.6822833398192543,0.7545454545454545,0.7000000000000001
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,123,4,classical,unsw_recon_natural_cur,7,0.43037668342494384,0.6736330697086078,0.42857142857142866,0.5357142857142858
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,123,4,quantum,unsw_recon_natural_cur,4,0.0,-0.19999999999999998,0.6000000000000001,-0.39999999999999997
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,123,6,all,unsw_recon_natural_cur,11,0.32261147658728506,0.9079208698242166,0.7545454545454545,0.7636363636363637
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,123,6,classical,unsw_recon_natural_cur,7,-0.490990253030983,0.9274260335029679,0.42857142857142866,0.25
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,123,6,quantum,unsw_recon_natural_cur,4,-0.39999999999999997,0.6000000000000001,-0.19999999999999998,0.0
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,123,8,all,unsw_recon_natural_cur,11,0.48034441029441305,0.4523631825102726,0.5466984570938462,0.2779050490227052
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,123,8,classical,unsw_recon_natural_cur,7,0.21912524504463884,0.05976143046671968,0.07207499701564472,-0.5585812268712466
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,123,8,quantum,unsw_recon_natural_cur,4,-0.7999999999999999,0.7999999999999999,0.19999999999999998,-0.7999999999999999
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,123,10,all,unsw_recon_natural_cur,11,0.29035032892855656,0.02765241227891015,0.4727272727272727,-0.06363636363636364
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,123,10,classical,unsw_recon_natural_cur,7,-0.09356014857063998,0.09356014857063998,0.7142857142857144,-0.642857142857143
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,123,10,quantum,unsw_recon_natural_cur,4,0.39999999999999997,-0.39999999999999997,-0.19999999999999998,0.0
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,123,12,all,unsw_recon_natural_cur,11,0.25968176711957697,0.013667461427346159,0.4909090909090909,-0.15454545454545454
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,123,12,classical,unsw_recon_natural_cur,7,0.30631873731649006,0.198206241793023,0.25,-0.9642857142857145
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,123,12,quantum,unsw_recon_natural_cur,4,0.39999999999999997,-0.39999999999999997,1.0,0.39999999999999997
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,999,4,all,unsw_recon_natural_cur,11,0.6059611201076213,0.5495926438185402,0.5284751751907181,0.2961283309258334
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,999,4,classical,unsw_recon_natural_cur,7,0.6943650748294137,0.6943650748294137,0.25226248955475655,0.23424374030084535
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,999,4,quantum,unsw_recon_natural_cur,4,0.39999999999999997,-0.19999999999999998,0.39999999999999997,-0.7999999999999999
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,999,6,all,unsw_recon_natural_cur,11,0.42106255362816064,0.9290836781143108,0.7836011218345129,0.6059241232790129
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,999,6,classical,unsw_recon_natural_cur,7,-0.490990253030983,0.9274260335029679,0.5357142857142858,0.0
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,999,6,quantum,unsw_recon_natural_cur,4,-0.19999999999999998,0.6000000000000001,0.316227766016838,-0.316227766016838
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,999,8,all,unsw_recon_natural_cur,11,0.27514873987738225,0.228513360237148,0.6514823280368335,0.2779050490227052
unsw_recon__natural_cur__ms123__q1000_id500_ood500,123,999,8,classical,unsw_recon_natural_cur,7,0.07968190728895957,0.05976143046671968,0.6666937223947137,-0.6666937223947137
