status,case,run,group,quantum_kernel,quantum_stratum,tier,shots,replicate,projection_condition,self_disagreement_from_exact,exact_accuracy_upper,shot_accuracy_upper,accuracy_upper_change,exact_nearest_cfg,shot_nearest_cfg,witness_identity_stable,exact_realized_accuracy_advantage,shot_realized_accuracy_advantage,realized_accuracy_advantage_change,exact_realized_bacc_advantage,shot_realized_bacc_advantage,realized_bacc_advantage_change,shot_quantum_ood_bacc
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,9,nystrom_psd,0.038,0.01,0.028,0.018000000000000002,rbf_gscale_x3__svc__d12,rbf_gscale_x3__svc__d8,False,-0.016000000000000014,-0.0020000000000000018,0.014000000000000012,-0.015873015873015817,-0.001952124935995836,0.01392089093701998,0.9143625192012289
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,10,pre_psd,0.05,0.01,0.042,0.032,rbf_gscale_x3__svc__d12,rbf_gscale_x10__svc__d4,False,-0.010000000000000009,-0.01200000000000001,-0.0020000000000000018,-0.01014464925755254,-0.01225678443420386,-0.0021121351766513197,0.8983294930875576
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,10,pre_psd,0.05,0.01,0.042,0.032,rbf_gscale_x3__svc__d12,laplacian_med_x0.3__svc__d6,False,-0.016000000000000014,-0.018000000000000016,-0.0020000000000000018,-0.015873015873015817,-0.017985151049667136,-0.0021121351766513197,0.8983294930875576
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,10,independent_square_psd,0.05,0.01,0.026,0.016,rbf_gscale_x3__svc__d12,rbf_gscale_x10__svc__d12,False,-0.010000000000000009,-0.0040000000000000036,0.006000000000000005,-0.01014464925755254,-0.004064260112647267,0.006080389144905274,0.9065220174091142
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,10,independent_square_psd,0.05,0.01,0.006,-0.004,rbf_gscale_x3__svc__d12,matern25_med_x0.3__svc__d8,False,-0.016000000000000014,-0.010000000000000009,0.006000000000000005,-0.015873015873015817,-0.009792626728110543,0.006080389144905274,0.9065220174091142
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,10,nystrom_psd,0.05,0.01,0.026,0.016,rbf_gscale_x3__svc__d12,rbf_gscale_x10__svc__d12,False,-0.010000000000000009,-0.0040000000000000036,0.006000000000000005,-0.01014464925755254,-0.004064260112647267,0.006080389144905274,0.9065220174091142
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,10,nystrom_psd,0.05,0.01,0.006,-0.004,rbf_gscale_x3__svc__d12,matern25_med_x0.3__svc__d8,False,-0.016000000000000014,-0.010000000000000009,0.006000000000000005,-0.015873015873015817,-0.009792626728110543,0.006080389144905274,0.9065220174091142
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,11,pre_psd,0.046,0.01,0.014,0.004,rbf_gscale_x3__svc__d12,rbf_gscale_x10__svc__d12,False,-0.010000000000000009,-0.0040000000000000036,0.006000000000000005,-0.01014464925755254,-0.004160266257040579,0.005984383000511961,0.9064260112647209
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,11,pre_psd,0.046,0.01,0.014,0.004,rbf_gscale_x3__svc__d12,rbf_gscale_x10__svc__d12,False,-0.016000000000000014,-0.010000000000000009,0.006000000000000005,-0.015873015873015817,-0.009888632872503855,0.005984383000511961,0.9064260112647209
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,11,independent_square_psd,0.044,0.01,0.016,0.006,rbf_gscale_x3__svc__d12,rbf_gscale_x10__svc__d12,False,-0.010000000000000009,-0.0020000000000000018,0.008000000000000007,-0.01014464925755254,-0.002144137224782461,0.00800051203277008,0.908442140296979
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,11,independent_square_psd,0.044,0.01,0.016,0.006,rbf_gscale_x3__svc__d12,matern25_med_x0.3__svc__d8,False,-0.016000000000000014,-0.008000000000000007,0.008000000000000007,-0.015873015873015817,-0.007872503840245737,0.00800051203277008,0.908442140296979
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,11,nystrom_psd,0.048,0.01,0.024,0.014,rbf_gscale_x3__svc__d12,rbf_gscale_x10__svc__d12,False,-0.010000000000000009,-0.006000000000000005,0.0040000000000000036,-0.01014464925755254,-0.006080389144905274,0.004064260112647267,0.9045058883768562
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,11,nystrom_psd,0.048,0.01,0.008,-0.002,rbf_gscale_x3__svc__d12,matern25_med_x0.3__svc__d8,False,-0.016000000000000014,-0.01200000000000001,0.0040000000000000036,-0.015873015873015817,-0.01180875576036855,0.004064260112647267,0.9045058883768562
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,12,pre_psd,0.056,0.01,0.036,0.025999999999999995,rbf_gscale_x3__svc__d12,rbf_gscale_x3__svc__d10,False,-0.010000000000000009,-0.006000000000000005,0.0040000000000000036,-0.01014464925755254,-0.006336405529953959,0.0038082437275985814,0.9042498719918075
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,12,pre_psd,0.056,0.01,0.036,0.025999999999999995,rbf_gscale_x3__svc__d12,rbf_gscale_x3__svc__d10,False,-0.016000000000000014,-0.01200000000000001,0.0040000000000000036,-0.015873015873015817,-0.012064772145417235,0.0038082437275985814,0.9042498719918075
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,12,independent_square_psd,0.046,0.01,0.018,0.007999999999999998,rbf_gscale_x3__svc__d12,rbf_gscale_x10__svc__d12,False,-0.010000000000000009,-0.0040000000000000036,0.006000000000000005,-0.01014464925755254,-0.004128264208909438,0.0060163850486431025,0.906458013312852
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,12,independent_square_psd,0.046,0.01,0.014,0.004,rbf_gscale_x3__svc__d12,matern25_med_x0.3__svc__d8,False,-0.016000000000000014,-0.010000000000000009,0.006000000000000005,-0.015873015873015817,-0.009856630824372714,0.0060163850486431025,0.906458013312852
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,12,nystrom_psd,0.048,0.01,0.02,0.01,rbf_gscale_x3__svc__d12,rbf_gscale_x10__svc__d12,False,-0.010000000000000009,-0.006000000000000005,0.0040000000000000036,-0.01014464925755254,-0.006112391193036415,0.0040322580645161255,0.904473886328725
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,12,nystrom_psd,0.048,0.01,0.012,0.002,rbf_gscale_x3__svc__d12,matern25_med_x0.3__svc__d8,False,-0.016000000000000014,-0.01200000000000001,0.0040000000000000036,-0.015873015873015817,-0.011840757808499691,0.0040322580645161255,0.904473886328725
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,13,pre_psd,0.052,0.01,0.04,0.03,rbf_gscale_x3__svc__d12,rbf_gscale_x10__svc__d12,False,-0.010000000000000009,-0.010000000000000009,0.0,-0.01014464925755254,-0.01014464925755254,0.0,0.9004416282642089
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,13,pre_psd,0.052,0.01,0.028,0.018000000000000002,rbf_gscale_x3__svc__d12,matern25_med_x0.3__svc__d8,False,-0.016000000000000014,-0.016000000000000014,0.0,-0.015873015873015817,-0.015873015873015817,0.0,0.9004416282642089
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,13,independent_square_psd,0.058,0.01,0.054,0.044,rbf_gscale_x3__svc__d12,rbf_gscale_x3__svc__d10,False,-0.010000000000000009,-0.03200000000000003,-0.02200000000000002,-0.01014464925755254,-0.032354070660522316,-0.022209421402969776,0.8782322068612392
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,13,independent_square_psd,0.058,0.01,0.052,0.041999999999999996,rbf_gscale_x3__svc__d12,matern25_med__svc__d12,False,-0.016000000000000014,-0.038000000000000034,-0.02200000000000002,-0.015873015873015817,-0.03808243727598559,-0.022209421402969776,0.8782322068612392
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,13,nystrom_psd,0.028,0.01,0.022,0.011999999999999999,rbf_gscale_x3__svc__d12,rbf_gscale__svc__d10,False,-0.010000000000000009,-0.010000000000000009,0.0,-0.01014464925755254,-0.010208653353814712,-6.40040962621713e-05,0.9003776241679468
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,13,nystrom_psd,0.028,0.01,0.022,0.011999999999999999,rbf_gscale_x3__svc__d12,matern25_med__svc__d12,False,-0.016000000000000014,-0.016000000000000014,0.0,-0.015873015873015817,-0.015937019969277988,-6.40040962621713e-05,0.9003776241679468
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,14,pre_psd,0.05,0.01,0.026,0.016,rbf_gscale_x3__svc__d12,rbf_gscale_x10__svc__d12,False,-0.010000000000000009,-0.0040000000000000036,0.006000000000000005,-0.01014464925755254,-0.004064260112647267,0.006080389144905274,0.9065220174091142
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,14,pre_psd,0.05,0.01,0.01,0.0,rbf_gscale_x3__svc__d12,matern25_med_x0.3__svc__d8,False,-0.016000000000000014,-0.010000000000000009,0.006000000000000005,-0.015873015873015817,-0.009792626728110543,0.006080389144905274,0.9065220174091142
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,14,independent_square_psd,0.05,0.01,0.026,0.016,rbf_gscale_x3__svc__d12,rbf_gscale_x10__svc__d12,False,-0.010000000000000009,-0.0040000000000000036,0.006000000000000005,-0.01014464925755254,-0.004064260112647267,0.006080389144905274,0.9065220174091142
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,14,independent_square_psd,0.05,0.01,0.01,0.0,rbf_gscale_x3__svc__d12,matern25_med_x0.3__svc__d8,False,-0.016000000000000014,-0.010000000000000009,0.006000000000000005,-0.015873015873015817,-0.009792626728110543,0.006080389144905274,0.9065220174091142
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,14,nystrom_psd,0.052,0.01,0.028,0.018000000000000002,rbf_gscale_x3__svc__d12,rbf_gscale_x10__svc__d12,False,-0.010000000000000009,-0.006000000000000005,0.0040000000000000036,-0.01014464925755254,-0.006048387096774244,0.004096262160778297,0.9045378904249872
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,14,nystrom_psd,0.052,0.01,0.008,-0.002,rbf_gscale_x3__svc__d12,matern25_med_x0.3__svc__d8,False,-0.016000000000000014,-0.01200000000000001,0.0040000000000000036,-0.015873015873015817,-0.01177675371223752,0.004096262160778297,0.9045378904249872
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,15,pre_psd,0.046,0.01,0.022,0.011999999999999999,rbf_gscale_x3__svc__d12,rbf_gscale_x10__svc__d12,False,-0.010000000000000009,-0.0040000000000000036,0.006000000000000005,-0.01014464925755254,-0.004096262160778297,0.006048387096774244,0.9064900153609832
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,15,pre_psd,0.046,0.01,0.01,0.0,rbf_gscale_x3__svc__d12,matern25_med_x0.3__svc__d8,False,-0.016000000000000014,-0.010000000000000009,0.006000000000000005,-0.015873015873015817,-0.009824628776241573,0.006048387096774244,0.9064900153609832
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,15,independent_square_psd,0.048,0.01,0.024,0.014,rbf_gscale_x3__svc__d12,rbf_gscale_x10__svc__d12,False,-0.010000000000000009,-0.006000000000000005,0.0040000000000000036,-0.01014464925755254,-0.006080389144905274,0.004064260112647267,0.9045058883768562
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,15,independent_square_psd,0.048,0.01,0.012,0.002,rbf_gscale_x3__svc__d12,matern25_med_x0.3__svc__d8,False,-0.016000000000000014,-0.01200000000000001,0.0040000000000000036,-0.015873015873015817,-0.01180875576036855,0.004064260112647267,0.9045058883768562
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,15,nystrom_psd,0.048,0.01,0.024,0.014,rbf_gscale_x3__svc__d12,rbf_gscale_x10__svc__d12,False,-0.010000000000000009,-0.006000000000000005,0.0040000000000000036,-0.01014464925755254,-0.006080389144905274,0.004064260112647267,0.9045058883768562
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,15,nystrom_psd,0.048,0.01,0.008,-0.002,rbf_gscale_x3__svc__d12,matern25_med_x0.3__svc__d8,False,-0.016000000000000014,-0.01200000000000001,0.0040000000000000036,-0.015873015873015817,-0.01180875576036855,0.004064260112647267,0.9045058883768562
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,16,pre_psd,0.036,0.01,0.03,0.019999999999999997,rbf_gscale_x3__svc__d12,rbf_gscale_x3__svc__d8,False,-0.010000000000000009,-0.018000000000000016,-0.008000000000000007,-0.01014464925755254,-0.018241167434715932,-0.008096518177163392,0.8923451100870455
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,16,pre_psd,0.036,0.01,0.026,0.016,rbf_gscale_x3__svc__d12,matern25_med_x0.3__svc__d12,False,-0.016000000000000014,-0.02400000000000002,-0.008000000000000007,-0.015873015873015817,-0.02396953405017921,-0.008096518177163392,0.8923451100870455
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,16,independent_square_psd,0.048,0.01,0.04,0.03,rbf_gscale_x3__svc__d12,rbf_gscale_x3__svc__d10,False,-0.010000000000000009,-0.026000000000000023,-0.016000000000000014,-0.01014464925755254,-0.026273681515617042,-0.016129032258064502,0.8843125960061444
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,16,independent_square_psd,0.048,0.01,0.034,0.024,rbf_gscale_x3__svc__d12,matern25_med_x0.3__svc__d12,False,-0.016000000000000014,-0.03200000000000003,-0.016000000000000014,-0.015873015873015817,-0.03200204813108032,-0.016129032258064502,0.8843125960061444
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,16,nystrom_psd,0.032,0.01,0.024,0.014,rbf_gscale_x3__svc__d12,rbf_gscale_x3__svc__d10,False,-0.010000000000000009,-0.02200000000000002,-0.01200000000000001,-0.01014464925755254,-0.022177419354838745,-0.012032770097286205,0.8884088581669227
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,16,nystrom_psd,0.032,0.01,0.024,0.014,rbf_gscale_x3__svc__d12,rbf_gscale_x3__svc__d10,False,-0.016000000000000014,-0.028000000000000025,-0.01200000000000001,-0.015873015873015817,-0.02790578597030202,-0.012032770097286205,0.8884088581669227
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,customary_30,2048,17,pre_psd,0.048,0.01,0.02,0.01,rbf_gscale_x3__svc__d12,rbf_gscale_x10__svc__d12,False,-0.010000000000000009,-0.006000000000000005,0.0040000000000000036,-0.01014464925755254,-0.006112391193036415,0.0040322580645161255,0.904473886328725
post-hoc exploratory finite-shot extension,04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,17,pre_psd,0.048,0.01,0.012,0.002,rbf_gscale_x3__svc__d12,matern25_med_x0.3__svc__d8,False,-0.016000000000000014,-0.01200000000000001,0.0040000000000000036,-0.015873015873015817,-0.011840757808499691,0.0040322580645161255,0.904473886328725
