model,kernel,delta_ood,setting,qs,seed
gpc,linear,0.071855111495856,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,999
gpc,matern15_med,-0.012748681447281918,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,999
gpc,matern25_med,-0.004911909456708163,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,999
gpc,poly2,0.1138219593132304,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,999
gpc,poly3,0.11478782923740363,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,999
gpc,rbf_gscale,0.00037592779621351544,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,999
svc,laplacian_med,-0.0009931226855191655,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,999
svc,linear,0.07012456115038716,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,999
svc,matern15_med,-0.008229532374677362,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,999
svc,matern25_med,-0.007311755558761757,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,999
svc,poly2,0.04793520255214088,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,999
svc,poly3,0.022114814280447016,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,999
svc,rbf_gscale,-0.008841917953157297,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,999
gpc,laplacian_med,0.008784615308578414,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,123
gpc,linear,0.06907764998937387,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,123
gpc,matern15_med,0.0005659043843999178,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,123
gpc,matern25_med,-0.0030773830999698327,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,123
gpc,poly2,0.1307688886033282,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,123
gpc,poly3,0.07366814773811232,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,123
gpc,rbf_gscale,0.008809080170611527,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,123
svc,laplacian_med,0.003048222961385072,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,123
svc,linear,0.10361536294487753,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,123
svc,matern15_med,0.0005644216654888456,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,123
svc,matern25_med,0.008270358966248304,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,123
svc,poly2,0.017054974274826985,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,123
svc,poly3,0.005397096836372017,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,123
svc,rbf_gscale,0.0029209562548497825,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,123
gpc,laplacian_med,0.008905456899832376,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,42
gpc,linear,0.06907764998937387,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,42
gpc,matern15_med,0.0003306463171734109,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,42
gpc,matern25_med,-0.0034206325278874684,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,42
gpc,poly2,0.1307688886033282,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,42
gpc,poly3,0.07366814773811232,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,42
gpc,rbf_gscale,0.008809080170611527,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,42
svc,laplacian_med,0.002622682633901885,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,42
svc,linear,0.10361536294487753,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,42
svc,matern15_med,0.0006788381414613686,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,42
svc,matern25_med,0.007939959768893546,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,42
svc,poly2,0.017054974274826985,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,42
svc,poly3,0.005397096836372017,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,42
svc,rbf_gscale,0.0029209562548497825,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,42
gpc,laplacian_med,0.009013448260523504,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,999
gpc,linear,0.06907764998937387,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,999
gpc,matern15_med,0.0003370714324548496,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,999
gpc,matern25_med,-0.003306216051914901,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,999
gpc,poly2,0.1307688886033282,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,999
gpc,poly3,0.07366814773811232,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,999
gpc,rbf_gscale,0.008809080170611527,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,999
svc,laplacian_med,0.0029466567159753152,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,999
svc,linear,0.10361536294487753,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,999
svc,matern15_med,0.0005644216654888456,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,999
svc,matern25_med,0.008162367605557174,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,999
svc,poly2,0.017054974274826985,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,999
svc,poly3,0.005397096836372017,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,999
svc,rbf_gscale,0.0029209562548497825,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,999
gpc,laplacian_med,-0.0036444572544874986,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,123
gpc,linear,0.09533874557653202,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,123
gpc,matern15_med,0.0029623224608092747,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,123
gpc,matern25_med,0.014448127331828143,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,123
gpc,poly2,0.13444940833613556,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,123
gpc,poly3,0.1485692783141983,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,123
gpc,rbf_gscale,0.015772365534579124,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,123
svc,laplacian_med,0.0012569854766136812,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,123
svc,linear,0.09019070951626076,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,123
svc,matern15_med,0.003314598645337896,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,123
svc,matern25_med,0.01566027765768363,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,123
svc,poly2,0.05541624633712836,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,123
svc,poly3,0.02761685161166356,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,123
svc,rbf_gscale,0.009666778754543604,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,123
gpc,laplacian_med,-0.0036444572544874986,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,42
gpc,linear,0.09533874557653202,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,42
gpc,matern15_med,0.0029623224608092747,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,42
gpc,matern25_med,0.014448127331828143,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,42
gpc,poly2,0.13444940833613556,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,42
gpc,poly3,0.1485692783141983,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,42
gpc,rbf_gscale,0.015772365534579124,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,42
svc,laplacian_med,0.0012569854766136812,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,42
svc,linear,0.09019070951626076,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,42
svc,matern15_med,0.003314598645337896,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,42
svc,matern25_med,0.01566027765768363,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,42
svc,poly2,0.05541624633712836,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,42
svc,poly3,0.02761685161166356,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,42
svc,rbf_gscale,0.009666778754543604,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,42
gpc,laplacian_med,-0.0036444572544874986,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,999
gpc,linear,0.09533874557653202,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,999
gpc,matern15_med,0.0029623224608092747,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,999
gpc,matern25_med,0.014448127331828143,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,999
gpc,poly2,0.13444940833613556,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,999
gpc,poly3,0.1485692783141983,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,999
gpc,rbf_gscale,0.015772365534579124,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,999
svc,laplacian_med,0.0012569854766136812,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,999
svc,linear,0.09019070951626076,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,999
svc,matern15_med,0.003314598645337896,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,999
svc,matern25_med,0.01566027765768363,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,999
svc,poly2,0.05541624633712836,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,999
svc,poly3,0.02761685161166356,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,999
svc,rbf_gscale,0.009666778754543604,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,999
gpc,laplacian_med,-0.002937174869948045,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123
gpc,linear,0.08436174469787919,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123
gpc,matern15_med,0.002120848339335768,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123
gpc,matern25_med,0.0014165666266506838,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123
gpc,poly2,0.09850340136054418,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123
gpc,poly3,0.1068987595038015,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123
gpc,rbf_gscale,0.02096838735494202,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123
svc,laplacian_med,0.0,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123
svc,linear,0.06685074029611845,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123
svc,matern15_med,-0.003529411764705914,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123
svc,matern25_med,0.003529411764705914,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123
svc,poly2,0.04209683873549426,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123
svc,poly3,0.040472188875550395,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123
svc,rbf_gscale,-0.00042416966786713585,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123
gpc,laplacian_med,-0.002937174869948045,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42
gpc,linear,0.08436174469787919,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42
gpc,matern15_med,0.002120848339335768,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42
gpc,matern25_med,0.0014165666266506838,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42
gpc,poly2,0.09850340136054418,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42
gpc,poly3,0.1068987595038015,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42
gpc,rbf_gscale,0.02096838735494202,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42
svc,laplacian_med,0.0,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42
svc,linear,0.06685074029611845,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42
svc,matern15_med,-0.003529411764705914,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42
svc,matern25_med,0.003529411764705914,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42
svc,poly2,0.04209683873549426,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42
svc,poly3,0.040472188875550395,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42
svc,rbf_gscale,-0.00042416966786713585,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42
gpc,laplacian_med,-0.002937174869948045,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999
gpc,linear,0.08436174469787919,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999
gpc,matern15_med,0.002120848339335768,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999
gpc,matern25_med,0.0014165666266506838,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999
gpc,poly2,0.09850340136054418,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999
gpc,poly3,0.1068987595038015,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999
gpc,rbf_gscale,0.02096838735494202,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999
svc,laplacian_med,0.0,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999
svc,linear,0.06725890356142458,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999
svc,matern15_med,-0.003529411764705914,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999
svc,matern25_med,0.003529411764705914,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999
svc,poly2,0.04209683873549426,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999
svc,poly3,0.040472188875550395,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999
svc,rbf_gscale,-0.00042416966786713585,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999
gpc,laplacian_med,-0.002684899491353798,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,123
gpc,linear,0.05905018028725906,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,123
gpc,matern15_med,-0.009646668987790074,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,123
gpc,matern25_med,-0.012109460979113917,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,123
gpc,poly2,0.14648329791619144,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,123
gpc,poly3,0.10382425093745373,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,123
gpc,rbf_gscale,0.000910040459582473,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,123
svc,laplacian_med,0.004153610347408155,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,123
svc,linear,0.07717935480772695,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,123
svc,matern15_med,-0.0009852768740070017,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,123
svc,matern25_med,-0.00526214687908948,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,123
svc,poly2,0.03126032999971991,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,123
svc,poly3,0.01793548077269398,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,123
svc,rbf_gscale,0.006618403307200649,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,123
gpc,laplacian_med,-0.002684899491353798,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,42
gpc,linear,0.05905018028725906,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,42
gpc,matern15_med,-0.009646668987790074,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,42
gpc,matern25_med,-0.012109460979113917,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,42
gpc,poly2,0.14648329791619144,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,42
gpc,poly3,0.10382425093745373,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,42
gpc,rbf_gscale,0.000910040459582473,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,42
svc,laplacian_med,0.004153610347408155,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,42
svc,linear,0.07717935480772695,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,42
svc,matern15_med,-0.0009852768740070017,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,42
svc,matern25_med,-0.00526214687908948,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,42
svc,poly2,0.03184741414844787,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,42
svc,poly3,0.01793548077269398,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,42
svc,rbf_gscale,0.006618403307200649,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,42
gpc,laplacian_med,-0.002684899491353798,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,999
gpc,linear,0.05905018028725906,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,999
gpc,matern15_med,-0.009646668987790074,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,999
gpc,matern25_med,-0.012109460979113917,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,999
gpc,poly2,0.14648329791619144,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,999
gpc,poly3,0.10382425093745373,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,999
gpc,rbf_gscale,0.000910040459582473,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,999
svc,laplacian_med,0.004153610347408155,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,999
svc,linear,0.07717935480772695,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,999
svc,matern15_med,-0.0009852768740070017,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,999
svc,matern25_med,-0.00526214687908948,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,999
svc,poly2,0.03184741414844787,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,999
svc,poly3,0.01793548077269398,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,999
svc,rbf_gscale,0.006618403307200649,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,999
gpc,laplacian_med,0.0002706766917293546,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,123
gpc,linear,0.09039598997493734,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,123
gpc,matern15_med,-0.02453132832080198,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,123
gpc,matern25_med,-0.018506265664160405,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,123
gpc,poly2,0.1829573934837093,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,123
gpc,poly3,0.14375939849624064,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,123
gpc,rbf_gscale,-0.013614035087719323,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,123
svc,laplacian_med,0.002736842105263193,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,123
svc,linear,0.09196992481203006,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,123
svc,matern15_med,-0.0007117794486215967,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,123
svc,matern25_med,-0.005112781954887247,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,123
svc,poly2,0.040812030075188035,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,123
svc,poly3,0.0019047619047618536,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,123
svc,rbf_gscale,-0.004370927318295715,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,123
gpc,laplacian_med,0.0002706766917293546,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,42
gpc,linear,0.09039598997493734,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,42
gpc,matern15_med,-0.02453132832080198,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,42
gpc,matern25_med,-0.018506265664160405,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,42
gpc,poly2,0.1829573934837093,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,42
gpc,poly3,0.14375939849624064,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,42
gpc,rbf_gscale,-0.013614035087719323,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,42
svc,laplacian_med,0.002736842105263193,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,42
svc,linear,0.09196992481203006,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,42
svc,matern15_med,-0.0007117794486215967,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,42
svc,matern25_med,-0.005112781954887247,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,42
svc,poly2,0.04060150375939855,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,42
svc,poly3,0.0019047619047618536,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,42
svc,rbf_gscale,-0.004370927318295715,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,42
gpc,laplacian_med,0.0002706766917293546,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,999
gpc,linear,0.09039598997493734,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,999
gpc,matern15_med,-0.02453132832080198,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,999
gpc,matern25_med,-0.018506265664160405,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,999
gpc,poly2,0.1829573934837093,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,999
gpc,poly3,0.14375939849624064,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,999
gpc,rbf_gscale,-0.013614035087719323,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,999
svc,laplacian_med,0.002736842105263193,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,999
svc,linear,0.09196992481203006,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,999
svc,matern15_med,-0.0007117794486215967,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,999
svc,matern25_med,-0.005112781954887247,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,999
svc,poly2,0.040812030075188035,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,999
svc,poly3,0.0019047619047618536,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,999
svc,rbf_gscale,-0.004370927318295715,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,999
gpc,laplacian_med,0.003055246570263237,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,123
gpc,linear,0.05991472005932521,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,123
gpc,matern15_med,-0.00231738969225066,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,123
gpc,matern25_med,-0.008172043010752672,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,123
gpc,poly2,0.14010752688172043,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,123
gpc,poly3,0.10423804226918798,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,123
gpc,rbf_gscale,0.0035817575083425756,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,123
svc,laplacian_med,-9.640341119760975e-05,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,123
svc,linear,0.0751316277345199,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,123
svc,matern15_med,0.005665554319614396,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,123
svc,matern25_med,0.010304041527623297,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,123
svc,poly2,0.033637374860956595,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,123
svc,poly3,0.018479792361883463,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,123
svc,rbf_gscale,0.010886169818316716,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,123
gpc,laplacian_med,0.002732665925101951,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,42
gpc,linear,0.05991472005932521,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,42
gpc,matern15_med,-0.00231738969225066,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,42
gpc,matern25_med,-0.008286985539488322,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,42
gpc,poly2,0.14010752688172043,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,42
gpc,poly3,0.10423804226918798,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,42
gpc,rbf_gscale,0.0035817575083425756,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,42
svc,laplacian_med,1.1123470522877988e-05,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,42
svc,linear,0.07501668520578424,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,42
svc,matern15_med,0.005665554319614396,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,42
svc,matern25_med,0.010311457174638505,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,42
svc,poly2,0.033644790507971756,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,42
svc,poly3,0.018479792361883463,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,42
svc,rbf_gscale,0.010886169818316716,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,42
gpc,laplacian_med,0.003055246570263237,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,999
gpc,linear,0.05991472005932521,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,999
gpc,matern15_med,-0.0021023359288097954,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,999
gpc,matern25_med,-0.007949573600296644,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,999
gpc,poly2,0.14010752688172043,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,999
gpc,poly3,0.10423804226918798,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,999
gpc,rbf_gscale,0.0035817575083425756,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,999
svc,laplacian_med,-9.640341119760975e-05,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,999
svc,linear,0.07501668520578424,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,999
svc,matern15_med,0.005880608083055239,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,999
svc,matern25_med,0.010096403411197663,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,999
svc,poly2,0.03374490174267706,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,999
svc,poly3,0.018479792361883463,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,999
