source,setting,qs,model,scope,predictor,kind,rho,n_cells,group
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,gpc,all,kta_id,honest,-0.4046718576195773,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,gpc,all,spec_train_eff_rank,honest,0.6315906562847609,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,gpc,all,ood_novelty_ratio,label_free,-0.6685205784204672,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,gpc,quantum,kta_ood,diagnostic,0.7353383458646616,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,gpc,quantum,kta_drop_id_to_ood,diagnostic,-0.6631578947368421,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,gpc,quantum,kta_train,honest,-0.2992481203007519,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,gpc,quantum,kta_id,honest,-0.26165413533834586,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,gpc,quantum,spec_train_eff_rank,honest,0.5052631578947367,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,gpc,quantum,ood_novelty_ratio,label_free,-0.556390977443609,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,svc,all,kta_ood,diagnostic,0.6725250278086763,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,svc,all,kta_drop_id_to_ood,diagnostic,-0.6591768631813125,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,svc,all,kta_train,honest,-0.36151279199110126,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,svc,all,kta_id,honest,-0.32458286985539486,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,svc,all,spec_train_eff_rank,honest,0.5884315906562848,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,svc,all,ood_novelty_ratio,label_free,-0.5381535038932147,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,svc,quantum,kta_ood,diagnostic,0.3789473684210526,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,svc,quantum,kta_drop_id_to_ood,diagnostic,-0.41052631578947363,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,svc,quantum,kta_train,honest,-0.1969924812030075,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,svc,quantum,kta_id,honest,-0.12330827067669171,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,svc,quantum,spec_train_eff_rank,honest,0.47218045112781953,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,svc,quantum,ood_novelty_ratio,label_free,-0.34736842105263155,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,gpc,all,kta_ood,diagnostic,0.6840934371523915,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,gpc,all,kta_drop_id_to_ood,diagnostic,-0.6876529477196887,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,gpc,all,kta_train,honest,-0.2582869855394883,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,gpc,all,kta_id,honest,-0.5243604004449388,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,gpc,all,spec_train_eff_rank,honest,0.5568409343715239,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,gpc,all,ood_novelty_ratio,label_free,-0.6533926585094549,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,gpc,quantum,kta_ood,diagnostic,0.40451127819548865,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,gpc,quantum,kta_drop_id_to_ood,diagnostic,-0.4060150375939849,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,gpc,quantum,kta_train,honest,-0.41503759398496237,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,gpc,quantum,kta_id,honest,-0.3639097744360902,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,gpc,quantum,spec_train_eff_rank,honest,0.5263157894736841,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,gpc,quantum,ood_novelty_ratio,label_free,-0.5293233082706766,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,svc,all,kta_ood,diagnostic,0.8745272525027808,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,svc,all,kta_drop_id_to_ood,diagnostic,-0.8887652947719689,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,svc,all,kta_train,honest,-0.43492769744160176,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,svc,all,kta_id,honest,-0.6814238042269187,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,svc,all,spec_train_eff_rank,honest,0.7904338153503893,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,svc,all,ood_novelty_ratio,label_free,-0.8162402669632925,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,svc,quantum,kta_ood,diagnostic,0.7488721804511278,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,svc,quantum,kta_drop_id_to_ood,diagnostic,-0.8045112781954886,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,svc,quantum,kta_train,honest,-0.5278195488721804,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,svc,quantum,kta_id,honest,-0.544360902255639,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,svc,quantum,spec_train_eff_rank,honest,0.837593984962406,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,svc,quantum,ood_novelty_ratio,label_free,-0.7984962406015037,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,gpc,all,kta_ood,diagnostic,0.7059739725518713,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,gpc,all,kta_drop_id_to_ood,diagnostic,-0.5241962430924075,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,gpc,all,kta_train,honest,0.6236511330169856,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,gpc,all,kta_id,honest,0.3321837822313092,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,gpc,all,spec_train_eff_rank,honest,0.7618200069390507,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,gpc,all,ood_novelty_ratio,label_free,-0.7998665084538221,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,gpc,quantum,kta_ood,diagnostic,0.82136147215093,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,gpc,quantum,kta_drop_id_to_ood,diagnostic,-0.8281309348334926,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,gpc,quantum,kta_train,honest,0.5159834889153279,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,gpc,quantum,kta_id,honest,-0.3128996084384495,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,gpc,quantum,spec_train_eff_rank,honest,0.8115833593872285,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,gpc,quantum,ood_novelty_ratio,label_free,-0.8288830973537774,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,svc,all,kta_ood,diagnostic,0.6587319243604004,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,svc,all,kta_drop_id_to_ood,diagnostic,-0.47363737486095664,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,svc,all,kta_train,honest,0.6529477196885429,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,svc,all,kta_id,honest,0.36017797552836484,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,svc,all,spec_train_eff_rank,honest,0.6978865406006673,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,svc,all,ood_novelty_ratio,label_free,-0.73615127919911,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,svc,quantum,kta_ood,diagnostic,0.849624060150376,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,svc,quantum,kta_drop_id_to_ood,diagnostic,-0.7624060150375939,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,svc,quantum,kta_train,honest,0.6872180451127818,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,svc,quantum,kta_id,honest,-0.13834586466165413,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,svc,quantum,spec_train_eff_rank,honest,0.7428571428571428,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,svc,quantum,ood_novelty_ratio,label_free,-0.7609022556390977,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,gpc,all,kta_ood,diagnostic,0.6880978865406007,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,gpc,all,kta_drop_id_to_ood,diagnostic,-0.5875417130144606,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,gpc,all,kta_train,honest,0.03626251390433815,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,gpc,all,kta_id,honest,0.35350389321468295,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,gpc,all,spec_train_eff_rank,honest,0.6240266963292548,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,gpc,all,ood_novelty_ratio,label_free,-0.6703003337041158,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,gpc,quantum,kta_ood,diagnostic,0.4526315789473684,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,gpc,quantum,kta_drop_id_to_ood,diagnostic,-0.28120300751879695,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,gpc,quantum,kta_train,honest,-0.26917293233082706,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,gpc,quantum,kta_id,honest,0.048120300751879695,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,gpc,quantum,spec_train_eff_rank,honest,0.44360902255639095,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,gpc,quantum,ood_novelty_ratio,label_free,-0.4586466165413533,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,svc,all,kta_ood,diagnostic,0.8060066740823137,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,svc,all,kta_drop_id_to_ood,diagnostic,-0.6191323692992213,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,svc,all,kta_train,honest,0.07452725250278086,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,svc,all,kta_id,honest,0.3979977753058954,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,svc,all,spec_train_eff_rank,honest,0.6854282536151279,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,svc,all,ood_novelty_ratio,label_free,-0.6921023359288097,30,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,svc,quantum,kta_ood,diagnostic,0.5639097744360902,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,svc,quantum,kta_drop_id_to_ood,diagnostic,-0.4661654135338345,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,svc,quantum,kta_train,honest,-0.27669172932330827,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,svc,quantum,kta_id,honest,-0.015037593984962403,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,svc,quantum,spec_train_eff_rank,honest,0.35639097744360904,20,ember_m1
ember,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,svc,quantum,ood_novelty_ratio,label_free,-0.29323308270676685,20,ember_m1
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,gpc,all,kta_ood,diagnostic,0.6947719688542825,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,gpc,all,kta_drop_id_to_ood,diagnostic,-0.7592880978865406,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,gpc,all,kta_train,honest,-0.09588431590656285,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,gpc,all,kta_id,honest,-0.32502780867630704,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,gpc,all,spec_train_eff_rank,honest,0.9541713014460511,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,gpc,all,ood_novelty_ratio,label_free,-0.8611790878754171,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,gpc,quantum,kta_ood,diagnostic,0.09774436090225563,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,gpc,quantum,kta_drop_id_to_ood,diagnostic,-0.6240601503759398,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,gpc,quantum,kta_train,honest,-0.6270676691729322,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,gpc,quantum,kta_id,honest,-0.58796992481203,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,gpc,quantum,spec_train_eff_rank,honest,0.8947368421052632,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,gpc,quantum,ood_novelty_ratio,label_free,-0.7037593984962407,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,svc,all,kta_ood,diagnostic,0.5706975227215728,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,svc,all,kta_drop_id_to_ood,diagnostic,-0.7747246682715462,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,svc,all,kta_train,honest,-0.17287796302326003,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,svc,all,kta_id,honest,-0.34152853698932323,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,svc,all,spec_train_eff_rank,honest,0.9231282735952456,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,svc,all,ood_novelty_ratio,label_free,-0.8399154574167397,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,svc,quantum,kta_ood,diagnostic,-0.025573525689680972,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,svc,quantum,kta_drop_id_to_ood,diagnostic,-0.702519793945942,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,svc,quantum,kta_train,honest,-0.7596841454875818,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,svc,quantum,kta_id,honest,-0.6965024937836642,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,svc,quantum,spec_train_eff_rank,honest,0.9161339497068066,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,7,svc,quantum,ood_novelty_ratio,label_free,-0.7687100957309986,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,gpc,all,kta_ood,diagnostic,0.7704115684093437,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,gpc,all,kta_drop_id_to_ood,diagnostic,-0.6302558398220245,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,gpc,all,kta_train,honest,0.24849833147942155,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,gpc,all,kta_id,honest,-0.041156840934371525,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,gpc,all,spec_train_eff_rank,honest,0.7076751946607341,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,gpc,all,ood_novelty_ratio,label_free,-0.6880978865406007,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,gpc,quantum,kta_ood,diagnostic,0.6390977443609022,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,gpc,quantum,kta_drop_id_to_ood,diagnostic,-0.1819548872180451,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,gpc,quantum,kta_train,honest,-0.15488721804511277,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,gpc,quantum,kta_id,honest,-0.14736842105263157,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,gpc,quantum,spec_train_eff_rank,honest,0.4601503759398496,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,gpc,quantum,ood_novelty_ratio,label_free,-0.4240601503759398,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,svc,all,kta_ood,diagnostic,0.7263626251390434,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,svc,all,kta_drop_id_to_ood,diagnostic,-0.7797552836484983,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,svc,all,kta_train,honest,-0.014460511679644046,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,svc,all,kta_id,honest,-0.21423804226918797,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,svc,all,spec_train_eff_rank,honest,0.8478309232480534,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,svc,all,ood_novelty_ratio,label_free,-0.8300333704115684,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,svc,quantum,kta_ood,diagnostic,0.4120300751879699,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,svc,quantum,kta_drop_id_to_ood,diagnostic,-0.5278195488721804,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,svc,quantum,kta_train,honest,-0.6421052631578947,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,svc,quantum,kta_id,honest,-0.4541353383458646,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,svc,quantum,spec_train_eff_rank,honest,0.7443609022556391,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,42,svc,quantum,ood_novelty_ratio,label_free,-0.7097744360902255,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,gpc,all,kta_ood,diagnostic,0.6266963292547274,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,gpc,all,kta_drop_id_to_ood,diagnostic,-0.7187986651835372,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,gpc,all,kta_train,honest,0.2863181312569522,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,gpc,all,kta_id,honest,-0.3917686318131257,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,gpc,all,spec_train_eff_rank,honest,0.8576195773081201,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,gpc,all,ood_novelty_ratio,label_free,-0.7797552836484983,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,gpc,quantum,kta_ood,diagnostic,0.7112781954887217,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,gpc,quantum,kta_drop_id_to_ood,diagnostic,-0.5624060150375939,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,gpc,quantum,kta_train,honest,0.28721804511278193,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,gpc,quantum,kta_id,honest,-0.21954887218045113,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,gpc,quantum,spec_train_eff_rank,honest,0.6165413533834586,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,gpc,quantum,ood_novelty_ratio,label_free,-0.4812030075187969,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,svc,all,kta_ood,diagnostic,0.6960391805609575,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,svc,all,kta_drop_id_to_ood,diagnostic,-0.8046284133338945,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,svc,all,kta_train,honest,0.38584780661531337,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,svc,all,kta_id,honest,-0.46751225011463293,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,svc,all,spec_train_eff_rank,honest,0.8996439920102145,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,svc,all,ood_novelty_ratio,label_free,-0.8021807052181111,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,svc,quantum,kta_ood,diagnostic,0.7674945739269676,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,svc,quantum,kta_drop_id_to_ood,diagnostic,-0.6629046270879004,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,svc,quantum,kta_train,honest,0.4973665817311036,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,svc,quantum,kta_id,honest,-0.231000817838803,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,svc,quantum,spec_train_eff_rank,honest,0.7810385958197964,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,123,svc,quantum,ood_novelty_ratio,label_free,-0.5838978327130655,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,999,gpc,all,kta_ood,diagnostic,0.8816462736373749,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,999,gpc,all,kta_drop_id_to_ood,diagnostic,-0.8375973303670745,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,999,gpc,all,kta_train,honest,0.5955506117908788,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,999,gpc,all,kta_id,honest,0.3592880978865406,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,999,gpc,all,spec_train_eff_rank,honest,0.9381535038932147,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,999,gpc,all,ood_novelty_ratio,label_free,-0.8433815350389321,30,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,999,gpc,quantum,kta_ood,diagnostic,0.8556390977443609,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,999,gpc,quantum,kta_drop_id_to_ood,diagnostic,-0.6390977443609022,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,999,gpc,quantum,kta_train,honest,0.3984962406015037,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,999,gpc,quantum,kta_id,honest,0.20150375939849624,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,999,gpc,quantum,spec_train_eff_rank,honest,0.8902255639097743,20,ember_m2
ember,m2_hist_byteent__ms123__q1000_id500_ood500,999,gpc,quantum,ood_novelty_ratio,label_free,-0.7383458646616541,20,ember_m2
