setting,qs,seed,dim,svc_c,rho_vs_C1,n_kernels
m2_hist_byteent__ms999__q1000_id500_ood500,42,42,4,0.01,0.7857142857142855,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,42,4,0.1,0.8829187134416476,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,42,4,10.0,0.8214285714285713,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,42,4,100.0,0.8214285714285713,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,42,6,0.01,0.8288624656799142,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,42,6,0.1,0.9369749612033811,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,42,6,10.0,0.8545454545454546,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,42,6,100.0,0.9549937104572924,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,42,8,0.01,0.8928571428571427,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,42,8,0.1,0.7857142857142855,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,42,8,10.0,0.9642857142857141,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,42,8,100.0,0.9549937104572924,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,42,10,0.01,0.8571428571428569,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,42,10,0.1,0.7142857142857142,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,42,10,10.0,0.9642857142857141,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,42,10,100.0,0.8571428571428569,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,42,12,0.01,0.8468812149338253,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,42,12,0.1,0.8468812149338253,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,42,12,10.0,0.8829187134416476,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,42,12,100.0,0.7748062179181806,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,999,4,0.01,0.7857142857142855,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,999,4,0.1,0.8829187134416476,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,999,4,10.0,0.8214285714285713,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,999,4,100.0,0.8214285714285713,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,999,6,0.01,0.8288624656799142,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,999,6,0.1,0.9369749612033811,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,999,6,10.0,0.8545454545454546,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,999,6,100.0,0.9549937104572924,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,999,8,0.01,0.8928571428571427,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,999,8,0.1,0.7857142857142855,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,999,8,10.0,0.9642857142857141,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,999,8,100.0,0.9549937104572924,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,999,10,0.01,0.8571428571428569,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,999,10,0.1,0.7142857142857142,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,999,10,10.0,0.9642857142857141,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,999,10,100.0,0.8571428571428569,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,999,12,0.01,0.8468812149338253,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,999,12,0.1,0.8468812149338253,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,999,12,10.0,0.8829187134416476,7
m2_hist_byteent__ms999__q1000_id500_ood500,42,999,12,100.0,0.7748062179181806,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,123,4,0.01,0.7487048859271455,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,123,4,0.1,0.7142857142857142,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,123,4,10.0,0.8571428571428569,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,123,4,100.0,0.8214285714285713,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,123,6,0.01,0.7881104062391006,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,123,6,0.1,0.9642857142857141,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,123,6,10.0,0.8928571428571427,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,123,6,100.0,0.9642857142857141,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,123,8,0.01,0.9063269671749656,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,123,8,0.1,0.7857142857142855,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,123,8,10.0,0.9642857142857141,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,123,8,100.0,0.6666937223947136,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,123,10,0.01,0.6123724356957945,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,123,10,0.1,0.8571428571428569,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,123,10,10.0,0.6785714285714284,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,123,10,100.0,0.0,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,123,12,0.01,0.0,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,123,12,0.1,0.8214285714285713,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,123,12,10.0,0.6428571428571427,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,123,12,100.0,-0.24999999999999994,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,42,4,0.01,0.7487048859271455,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,42,4,0.1,0.7142857142857142,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,42,4,10.0,0.8571428571428569,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,42,4,100.0,0.8214285714285713,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,42,6,0.01,0.7881104062391006,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,42,6,0.1,0.9642857142857141,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,42,6,10.0,0.8928571428571427,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,42,6,100.0,0.9642857142857141,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,42,8,0.01,0.9063269671749656,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,42,8,0.1,0.7857142857142855,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,42,8,10.0,0.9642857142857141,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,42,8,100.0,0.6666937223947136,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,42,10,0.01,0.6123724356957945,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,42,10,0.1,0.8571428571428569,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,42,10,10.0,0.6785714285714284,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,42,10,100.0,0.0,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,42,12,0.01,0.0,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,42,12,0.1,0.8214285714285713,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,42,12,10.0,0.6428571428571427,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,42,12,100.0,-0.24999999999999994,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,999,4,0.01,0.7487048859271455,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,999,4,0.1,0.7142857142857142,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,999,4,10.0,0.8571428571428569,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,999,4,100.0,0.8214285714285713,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,999,6,0.01,0.7881104062391006,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,999,6,0.1,0.9642857142857141,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,999,6,10.0,0.8928571428571427,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,999,6,100.0,0.9642857142857141,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,999,8,0.01,0.9063269671749656,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,999,8,0.1,0.7857142857142855,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,999,8,10.0,0.9642857142857141,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,999,8,100.0,0.6666937223947136,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,999,10,0.01,0.6123724356957945,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,999,10,0.1,0.8571428571428569,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,999,10,10.0,0.6785714285714284,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,999,10,100.0,0.0,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,999,12,0.01,0.0,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,999,12,0.1,0.8214285714285713,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,999,12,10.0,0.6428571428571427,7
m2_hist_byteent__ms999__q1000_id500_ood500,7,999,12,100.0,-0.24999999999999994,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,123,4,0.01,0.7881104062391006,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,123,4,0.1,0.6785714285714284,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,123,4,10.0,0.9642857142857141,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,123,4,100.0,0.5357142857142856,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,123,6,0.01,0.0,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,123,6,0.1,0.7142857142857142,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,123,6,10.0,0.8571428571428569,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,123,6,100.0,0.7928249671720917,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,123,8,0.01,0.0,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,123,8,0.1,0.9285714285714283,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,123,8,10.0,0.9642857142857141,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,123,8,100.0,0.9285714285714283,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,123,10,0.01,0.0,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,123,10,0.1,0.9285714285714283,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,123,10,10.0,0.9642857142857141,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,123,10,100.0,0.39285714285714274,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,123,12,0.01,0.0,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,123,12,0.1,0.6785714285714284,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,123,12,10.0,0.8571428571428569,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,123,12,100.0,0.28571428571428564,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,42,4,0.01,0.7881104062391006,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,42,4,0.1,0.6785714285714284,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,42,4,10.0,0.9642857142857141,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,42,4,100.0,0.5357142857142856,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,42,6,0.01,0.0,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,42,6,0.1,0.7142857142857142,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,42,6,10.0,0.8571428571428569,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,42,6,100.0,0.7928249671720917,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,42,8,0.01,0.0,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,42,8,0.1,0.9285714285714283,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,42,8,10.0,0.9642857142857141,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,42,8,100.0,0.9285714285714283,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,42,10,0.01,0.0,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,42,10,0.1,0.9285714285714283,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,42,10,10.0,0.9642857142857141,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,42,10,100.0,0.39285714285714274,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,42,12,0.01,0.0,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,42,12,0.1,0.6785714285714284,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,42,12,10.0,0.8571428571428569,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,42,12,100.0,0.28571428571428564,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,999,4,0.01,0.7881104062391006,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,999,4,0.1,0.6785714285714284,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,999,4,10.0,0.9642857142857141,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,999,4,100.0,0.5357142857142856,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,999,6,0.01,0.0,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,999,6,0.1,0.7142857142857142,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,999,6,10.0,0.8571428571428569,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,999,6,100.0,0.7928249671720917,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,999,8,0.01,0.0,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,999,8,0.1,0.9285714285714283,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,999,8,10.0,0.9642857142857141,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,999,8,100.0,0.9285714285714283,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,999,10,0.01,0.0,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,999,10,0.1,0.9285714285714283,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,999,10,10.0,0.9642857142857141,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,999,10,100.0,0.39285714285714274,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,999,12,0.01,0.0,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,999,12,0.1,0.6785714285714284,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,999,12,10.0,0.8571428571428569,7
m2_hist_byteent__ms999__q1000_id500_ood500,999,999,12,100.0,0.28571428571428564,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,123,4,0.01,0.7412493166611012,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,123,4,0.1,0.7499999999999998,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,123,4,10.0,0.8571428571428569,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,123,4,100.0,0.8214285714285713,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,123,6,0.01,0.7412493166611012,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,123,6,0.1,0.8571428571428569,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,123,6,10.0,0.7499999999999998,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,123,6,100.0,0.7857142857142855,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,123,8,0.01,0.8153742483272112,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,123,8,0.1,0.6785714285714284,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,123,8,10.0,0.8571428571428569,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,123,8,100.0,0.6785714285714284,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,123,10,0.01,0.630061919161936,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,123,10,0.1,0.9285714285714283,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,123,10,10.0,0.9642857142857141,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,123,10,100.0,0.42857142857142844,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,123,12,0.01,0.5983660736054126,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,123,12,0.1,0.9369749612033811,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,123,12,10.0,0.8829187134416476,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,123,12,100.0,0.5765999761251577,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,42,4,0.01,0.7412493166611012,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,42,4,0.1,0.7499999999999998,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,42,4,10.0,0.8571428571428569,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,42,4,100.0,0.8214285714285713,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,42,6,0.01,0.7412493166611012,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,42,6,0.1,0.8571428571428569,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,42,6,10.0,0.7499999999999998,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,42,6,100.0,0.7857142857142855,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,42,8,0.01,0.8153742483272112,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,42,8,0.1,0.6785714285714284,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,42,8,10.0,0.8571428571428569,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,42,8,100.0,0.6785714285714284,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,42,10,0.01,0.630061919161936,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,42,10,0.1,0.9285714285714283,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,42,10,10.0,0.9642857142857141,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,42,10,100.0,0.42857142857142844,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,42,12,0.01,0.5983660736054126,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,42,12,0.1,0.9369749612033811,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,42,12,10.0,0.8829187134416476,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,42,12,100.0,0.5765999761251577,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,999,4,0.01,0.7412493166611012,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,999,4,0.1,0.7499999999999998,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,999,4,10.0,0.8571428571428569,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,999,4,100.0,0.8214285714285713,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,999,6,0.01,0.7412493166611012,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,999,6,0.1,0.8571428571428569,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,999,6,10.0,0.7499999999999998,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,999,6,100.0,0.7857142857142855,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,999,8,0.01,0.8153742483272112,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,999,8,0.1,0.6785714285714284,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,999,8,10.0,0.8571428571428569,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,999,8,100.0,0.6785714285714284,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,999,10,0.01,0.630061919161936,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,999,10,0.1,0.9285714285714283,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,999,10,10.0,0.9642857142857141,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,999,10,100.0,0.42857142857142844,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,999,12,0.01,0.5983660736054126,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,999,12,0.1,0.9369749612033811,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,999,12,10.0,0.8829187134416476,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,123,999,12,100.0,0.5765999761251577,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123,4,0.01,0.6727272727272728,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123,4,0.1,0.5585812268712466,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123,4,10.0,0.9181818181818182,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123,4,100.0,0.7207499701564472,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123,6,0.01,0.3739787960033829,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123,6,0.1,0.7387687194103583,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123,6,10.0,0.6847124716486247,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123,6,100.0,0.7207499701564472,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123,8,0.01,0.8524367141602663,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123,8,0.1,0.6785714285714284,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123,8,10.0,0.8571428571428569,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123,8,100.0,0.8214285714285713,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123,10,0.01,0.8524367141602663,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123,10,0.1,0.6785714285714284,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123,10,10.0,0.8928571428571427,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123,10,100.0,0.8928571428571427,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123,12,0.01,0.8524367141602663,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123,12,0.1,0.6785714285714284,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123,12,10.0,0.8928571428571427,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123,12,100.0,0.7857142857142855,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42,4,0.01,0.6727272727272728,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42,4,0.1,0.5585812268712466,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42,4,10.0,0.9181818181818182,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42,4,100.0,0.7207499701564472,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42,6,0.01,0.3706246583305506,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42,6,0.1,0.7499999999999998,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42,6,10.0,0.6428571428571427,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42,6,100.0,0.6785714285714284,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42,8,0.01,0.8524367141602663,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42,8,0.1,0.6785714285714284,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42,8,10.0,0.8571428571428569,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42,8,100.0,0.8214285714285713,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42,10,0.01,0.8524367141602663,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42,10,0.1,0.6785714285714284,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42,10,10.0,0.8928571428571427,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42,10,100.0,0.8928571428571427,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42,12,0.01,0.8524367141602663,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42,12,0.1,0.6785714285714284,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42,12,10.0,0.8928571428571427,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42,12,100.0,0.7857142857142855,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999,4,0.01,0.6727272727272728,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999,4,0.1,0.5585812268712466,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999,4,10.0,0.9181818181818182,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999,4,100.0,0.7207499701564472,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999,6,0.01,0.3739787960033829,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999,6,0.1,0.7387687194103583,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999,6,10.0,0.6847124716486247,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999,6,100.0,0.7207499701564472,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999,8,0.01,0.8524367141602663,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999,8,0.1,0.6785714285714284,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999,8,10.0,0.8571428571428569,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999,8,100.0,0.8214285714285713,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999,10,0.01,0.8524367141602663,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999,10,0.1,0.6785714285714284,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999,10,10.0,0.8928571428571427,7
m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999,10,100.0,0.8928571428571427,7
