setting,qs,seed,fam,sel_c,sel_kernel,p1c_ood,p1c_id
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,999,quantum,1.0,zz_r2_full,0.8797217018142224,0.900746185009047
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,2024,123,classical_ext,10.0,laplacian_med,0.9076846226977552,0.8965475712565235
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,2024,123,quantum,1.0,pauli_xz_r1_full,0.8916353792358884,0.8832195905258933
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,2024,42,classical_ext,10.0,laplacian_med,0.9076846226977552,0.8965475712565235
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,2024,42,quantum,1.0,pauli_xz_r1_full,0.8916353792358884,0.8832195905258933
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,2024,999,classical_ext,10.0,laplacian_med,0.9076846226977552,0.8965475712565235
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,2024,999,quantum,1.0,pauli_xz_r1_full,0.8916353792358884,0.8832195905258933
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,123,classical_ext,100.0,matern15_med,0.908410138248848,0.8946372442106614
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,123,quantum,1.0,zz_r1_full,0.9063300051203278,0.8938835076015139
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,42,classical_ext,100.0,matern15_med,0.908410138248848,0.8946372442106614
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,42,quantum,1.0,zz_r1_full,0.9063300051203278,0.8938835076015139
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,999,classical_ext,100.0,matern15_med,0.908410138248848,0.8946372442106614
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,999,quantum,1.0,zz_r1_full,0.9063300051203278,0.8938835076015139
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123,classical_ext,10.0,rbf_gscale,0.9232092837134854,0.9106260824940664
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123,quantum,1.0,pauli_xz_r1_full,0.9170868347338936,0.903938674706524
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42,classical_ext,10.0,rbf_gscale,0.9232092837134854,0.9106260824940664
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42,quantum,1.0,pauli_xz_r1_full,0.9170868347338936,0.903938674706524
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999,classical_ext,10.0,rbf_gscale,0.9232092837134854,0.9106260824940664
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999,quantum,1.0,pauli_xz_r1_full,0.9170868347338936,0.903938674706524
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,999,123,classical_ext,100.0,matern15_med,0.9224087448760492,0.898538961038961
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,999,123,quantum,1.0,zz_r1_full,0.9031166634133644,0.8926948051948052
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,999,42,classical_ext,100.0,matern15_med,0.9224087448760492,0.898538961038961
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,999,42,quantum,1.0,zz_r1_full,0.9031166634133644,0.8926948051948052
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,999,999,classical_ext,100.0,matern15_med,0.9224087448760492,0.898538961038961
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,999,999,quantum,1.0,zz_r1_full,0.9031166634133644,0.8926948051948052
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,123,123,classical_ext,100.0,laplacian_med,0.9398744314177718,0.904830295562561
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,123,123,quantum,1.0,pauli_xz_r1_full,0.9478105580114036,0.8993615080571602
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,123,42,classical_ext,100.0,laplacian_med,0.9398744314177718,0.904830295562561
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,123,42,quantum,1.0,pauli_xz_r1_full,0.9478105580114036,0.8993615080571602
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,123,999,classical_ext,100.0,laplacian_med,0.9398744314177718,0.904830295562561
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,123,999,quantum,1.0,pauli_xz_r1_full,0.9478105580114036,0.8993615080571602
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,123,classical_ext,100.0,rbf_gscale,0.9303622953509498,0.9110812098786196
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,123,quantum,1.0,zmap_r2,0.925151773458354,0.9014921248963802
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,42,classical_ext,100.0,rbf_gscale,0.9303622953509498,0.9110812098786196
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,42,quantum,1.0,zmap_r2,0.925151773458354,0.9014921248963802
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,999,classical_ext,100.0,rbf_gscale,0.9303622953509498,0.9110812098786196
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,2024,999,quantum,1.0,zmap_r2,0.925151773458354,0.9014921248963802
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,42,123,classical_ext,100.0,rbf_gscale,0.9272334438749874,0.924029611844738
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,42,123,quantum,1.0,zmap_r2,0.937754999497538,0.9056022408963584
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,42,42,classical_ext,100.0,rbf_gscale,0.9272334438749874,0.924029611844738
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,42,42,quantum,1.0,zmap_r2,0.937754999497538,0.9056022408963584
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,42,999,classical_ext,100.0,rbf_gscale,0.9272334438749874,0.9250100040016008
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,42,999,quantum,1.0,zmap_r2,0.937754999497538,0.9056022408963584
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,7,123,classical_ext,100.0,laplacian_med,0.92015201520152,0.9129308655111584
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,7,123,quantum,1.0,zz_r1_full,0.8904690469046905,0.8952542291522495
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,7,42,classical_ext,100.0,laplacian_med,0.92015201520152,0.9129308655111584
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,7,42,quantum,1.0,zz_r1_full,0.8904690469046905,0.8952542291522495
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,7,999,classical_ext,100.0,laplacian_med,0.92015201520152,0.9129308655111584
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,7,999,quantum,1.0,zz_r1_full,0.8904690469046905,0.8952542291522495
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,123,classical_ext,100.0,matern25_med,0.8963408521303258,0.9038007863695936
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,123,quantum,1.0,zz_r1_full,0.8887218045112781,0.8953825990523239
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,42,classical_ext,100.0,matern25_med,0.8963408521303258,0.9038007863695936
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,42,quantum,1.0,zz_r1_full,0.8887218045112781,0.8953825990523239
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,999,classical_ext,100.0,matern25_med,0.8963408521303258,0.9038007863695936
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,999,999,quantum,1.0,zz_r1_full,0.8887218045112781,0.8953825990523239
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,123,123,classical_ext,100.0,laplacian_med,0.9478687613815242,0.9074507280405216
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,123,123,quantum,1.0,zz_r1_full,0.9070588598413531,0.8975080251815932
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,123,42,classical_ext,100.0,laplacian_med,0.947310102163647,0.906883191150624
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,123,42,quantum,1.0,zz_r1_full,0.9070588598413531,0.8975080251815932
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,123,999,classical_ext,100.0,laplacian_med,0.947310102163647,0.906883191150624
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,123,999,quantum,1.0,zz_r1_full,0.9070588598413531,0.8975080251815932
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,2024,123,classical_ext,10.0,laplacian_med,0.9314861703863786,0.9184003082029396
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,2024,123,quantum,1.0,zmap_r2,0.9268363244333888,0.9082799905168326
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,2024,42,classical_ext,10.0,laplacian_med,0.9314861703863786,0.9184003082029396
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,2024,42,quantum,1.0,zmap_r2,0.9273716563391704,0.9082799905168326
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,2024,999,classical_ext,10.0,laplacian_med,0.9314861703863786,0.9184003082029396
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,2024,999,quantum,1.0,zmap_r2,0.9273716563391704,0.9082799905168326
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,123,classical_ext,10.0,laplacian_med,0.9331850203930292,0.9056882900059768
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,123,quantum,1.0,zz_r1_full,0.9296811271783464,0.9045830843018804
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,42,classical_ext,10.0,laplacian_med,0.9326473859844272,0.9056882900059768
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,42,quantum,1.0,zz_r1_full,0.9296811271783464,0.9045830843018804
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,999,classical_ext,10.0,laplacian_med,0.9331850203930292,0.9056882900059768
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,42,999,quantum,1.0,zz_r1_full,0.9296811271783464,0.9045830843018804
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,7,123,classical_ext,100.0,rbf_gscale,0.9051083591331268,0.8955961674026758
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,7,123,quantum,1.0,zz_r2_full,0.8898142414860681,0.8833628189664432
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,7,42,classical_ext,100.0,rbf_gscale,0.9051083591331268,0.8955961674026758
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,7,42,quantum,1.0,zz_r2_full,0.8898142414860681,0.8833628189664432
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,7,999,classical_ext,100.0,rbf_gscale,0.9051083591331268,0.8955961674026758
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,7,999,quantum,1.0,zz_r2_full,0.8898142414860681,0.8833628189664432
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,999,123,classical_ext,10.0,laplacian_med,0.9353905079347812,0.9162057044079516
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,999,123,quantum,1.0,zmap_r2,0.9265532043261742,0.9062229904926534
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,999,42,classical_ext,10.0,laplacian_med,0.9353905079347812,0.9162057044079516
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,999,42,quantum,1.0,zmap_r2,0.9265532043261742,0.9062229904926534
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,999,999,classical_ext,10.0,laplacian_med,0.9353905079347812,0.9162057044079516
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,999,999,quantum,1.0,zmap_r2,0.9265532043261742,0.9062229904926534
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,123,classical_ext,10.0,laplacian_med,0.9357915626400358,0.9089766376839442
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,123,quantum,1.0,pauli_xz_r1_full,0.9355995134754496,0.9059102336231606
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,42,classical_ext,10.0,laplacian_med,0.9357915626400358,0.9089766376839442
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,42,quantum,1.0,pauli_xz_r1_full,0.9355995134754496,0.9059102336231606
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,999,classical_ext,10.0,laplacian_med,0.9357915626400358,0.9089766376839442
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,999,quantum,1.0,pauli_xz_r1_full,0.9355995134754496,0.9059102336231606
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,2024,123,classical_ext,0.1,laplacian_med,0.877133655394525,0.908119658119658
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,2024,123,quantum,1.0,pauli_xz_r1_full,0.9079710144927536,0.908119658119658
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,2024,42,classical_ext,0.1,laplacian_med,0.877133655394525,0.908119658119658
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,2024,42,quantum,1.0,pauli_xz_r1_full,0.9079710144927536,0.908119658119658
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,2024,999,classical_ext,0.1,laplacian_med,0.877133655394525,0.908119658119658
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,2024,999,quantum,1.0,pauli_xz_r1_full,0.9079710144927536,0.908119658119658
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,42,123,classical_ext,100.0,matern15_med,0.8943263092209476,0.9146507638788696
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,42,123,quantum,1.0,zz_r2_full,0.8319813117009872,0.901569438432806
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,42,42,classical_ext,100.0,matern15_med,0.8943263092209476,0.9146507638788696
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,42,42,quantum,1.0,zz_r2_full,0.8319813117009872,0.901569438432806
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,42,999,classical_ext,100.0,matern15_med,0.8943263092209476,0.9146507638788696
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,42,999,quantum,1.0,zz_r2_full,0.8319813117009872,0.901569438432806
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,123,classical_ext,10.0,rbf_gscale,0.9149062159912936,0.9020302777599588
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,123,quantum,1.0,pauli_xz_r1_full,0.9364317265219896,0.8917185194688563
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42,classical_ext,10.0,rbf_gscale,0.9149062159912936,0.9020302777599588
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42,quantum,1.0,pauli_xz_r1_full,0.9364317265219896,0.8917185194688563
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,classical_ext,100.0,matern25_med,0.9300780999935984,0.9016614279299506
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,quantum,1.0,pauli_xz_r1_full,0.9364317265219896,0.8917185194688563
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,classical_ext,10.0,laplacian_med,0.8783581116327595,0.8949771689497716
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,quantum,1.0,pauli_xz_r1_full,0.8840962441314555,0.8904109589041096
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,classical_ext,10.0,laplacian_med,0.8783581116327595,0.8949771689497716
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,quantum,1.0,pauli_xz_r1_full,0.8840962441314555,0.8904109589041096
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,classical_ext,10.0,laplacian_med,0.8783581116327595,0.8949771689497716
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,quantum,1.0,pauli_xz_r1_full,0.8840962441314555,0.8904109589041096
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,classical_ext,10.0,laplacian_med,0.9246128965108644,0.9246651517818566
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,123,quantum,1.0,zz_r1_full,0.9001617267938063,0.907362660223072
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,classical_ext,10.0,laplacian_med,0.9246128965108644,0.9246651517818566
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,42,quantum,1.0,zz_r1_full,0.9001617267938063,0.907362660223072
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,classical_ext,10.0,laplacian_med,0.9246128965108644,0.9246651517818566
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,123,999,quantum,1.0,zz_r1_full,0.9001617267938063,0.907362660223072
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,classical_ext,100.0,laplacian_med,0.935721694278586,0.9003622389895776
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,123,quantum,1.0,zz_r2_full,0.8784715130691079,0.8900420341482376
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,classical_ext,100.0,laplacian_med,0.935721694278586,0.9003622389895776
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,42,quantum,1.0,zz_r2_full,0.8784715130691079,0.8900420341482376
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,classical_ext,100.0,laplacian_med,0.935721694278586,0.9003622389895776
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,2024,999,quantum,1.0,zz_r2_full,0.8784715130691079,0.8900420341482376
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,classical_ext,100.0,matern25_med,0.927124554559662,0.9009026310735548
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,123,quantum,1.0,pauli_xz_r1_full,0.9324778736174776,0.8892196402278983
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,42,classical_ext,100.0,matern25_med,0.927124554559662,0.9009026310735548
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,42,quantum,1.0,pauli_xz_r1_full,0.9324778736174776,0.8892196402278983
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,999,classical_ext,100.0,matern25_med,0.927124554559662,0.9009026310735548
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,42,999,quantum,1.0,pauli_xz_r1_full,0.9324778736174776,0.8892196402278983
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,7,123,classical_ext,100.0,rbf_gscale,0.9334333733493396,0.9102305636890192
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,7,123,quantum,1.0,pauli_xz_r1_full,0.935874349739896,0.897386358181731
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,7,42,classical_ext,100.0,rbf_gscale,0.9324129651860744,0.9102305636890192
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,7,42,quantum,1.0,pauli_xz_r1_full,0.935874349739896,0.897386358181731
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,7,999,classical_ext,100.0,rbf_gscale,0.9334333733493396,0.9102305636890192
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,7,999,quantum,1.0,pauli_xz_r1_full,0.935874349739896,0.897386358181731
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,123,classical_ext,10.0,laplacian_med,0.9063707337405216,0.905863768431318
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,123,quantum,1.0,pauli_xz_r1_full,0.9514019141057086,0.882650079991618
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,42,classical_ext,10.0,laplacian_med,0.9063707337405216,0.905863768431318
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,42,quantum,1.0,pauli_xz_r1_full,0.9514019141057086,0.882650079991618
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,999,classical_ext,10.0,laplacian_med,0.9063707337405216,0.905863768431318
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,999,999,quantum,1.0,pauli_xz_r1_full,0.9514019141057086,0.882650079991618
unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,123,123,classical_ext,10.0,laplacian_med,0.9396653907889864,0.912296486030201
unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,123,123,quantum,1.0,zz_r1_full,0.9006420545746389,0.9022731567188786
unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,123,42,classical_ext,10.0,laplacian_med,0.9396653907889864,0.912296486030201
unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,123,42,quantum,1.0,zz_r1_full,0.9006420545746389,0.9022731567188786
unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,123,999,classical_ext,10.0,laplacian_med,0.9396653907889864,0.912296486030201
unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,123,999,quantum,1.0,zz_r1_full,0.9006420545746389,0.9022731567188786
unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,2024,123,classical_ext,10.0,laplacian_med,0.9478564255289676,0.912667756642348
unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,2024,123,quantum,1.0,zz_r2_full,0.8904132799707132,0.9060920914196522
unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,2024,42,classical_ext,10.0,laplacian_med,0.9478564255289676,0.912667756642348
unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,2024,42,quantum,1.0,zz_r2_full,0.8904132799707132,0.9060920914196522
unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,2024,999,classical_ext,10.0,laplacian_med,0.9478564255289676,0.912667756642348
